cancellation_id,booking_id,cancelled_at,reason,cancelled_by,refund_amount,refund_status,days_before_pickup
6975db77-e6de-4d35-9ded-798c2b51d810,BKG0004665,2025-03-02 09:19:31,cliente_desistiu,customer,554.76,pending,79
be61f95f-ed14-4a5d-aa12-9200e741e747,BKG0013663,2025-02-01 23:46:40,preco_alto,admin,515.52,denied,50
7cc693a1-8362-4a45-8703-0e077786235d,BKG0006456,2025-03-25 06:43:46,duplicidade,customer,928.34,,25
e4d938ab-15b3-4f9c-8d5c-46454749a9e1,BKG0002504,2024-10-01 07:44:00,duplicidade,partner,983.69,denied,86
55038a05-b110-47c2-ad94-b9709446af3a,BKG0015143,2025-01-27 18:28:51,fraude_detectada,system,1387.77,denied,80
e1175c96-7bb4-4b5f-8655-4cb7dcbf3a81,BKG0011535,2025-02-27 11:10:00,,system,1370.68,pending,79
2aabdc94-924a-4383-8664-12381ba1bb3a,BKG0004696,2025-01-18 13:07:26,erro_usuario,customer,54.12,,15
456882e1-4efa-4625-8301-e523e6f00149,BKG0001363,2024-10-30 05:07:26,cliente_desistiu,partner,38.7,denied,22
1ad65e1d-45c3-4a14-925b-6088ed6b8ff8,BKG0007809,2024-12-01 22:35:44,outro,partner,668.87,pending,39
001b0650-54c4-487b-a791-d3363a60259a,BKG0011628,2024-11-13 20:31:14,erro_usuario,admin,1476.01,processed,83
90e64eca-0f53-438d-b709-f91dfc7a1086,BKG0008187,2024-11-18 21:41:16,,partner,,processed,42
d0ef9b5d-ed31-4501-88ac-284e2fbbcb21,BKG0006087,2025-02-05 15:00:45,preco_alto,,1146.34,,50
11818050-1adf-4b26-b006-be17cd93048c,BKG0007240,2024-10-19 05:53:43,fraude_detectada,partner,1326.91,denied,31
b93f0ff1-b105-4857-af0d-c6f8da012c2e,BKG0008057,2025-02-21 12:35:36,fraude_detectada,partner,665.6,processed,29
f93a2f9d-fed5-4d86-acae-42e3e08240a2,BKG0015506,2024-10-18 06:40:34,cliente_desistiu,,502.58,denied,59
a768931f-7380-4df3-9314-37943be86f96,BKG0015628,2025-02-09 23:06:27,outro,admin,594.06,,90
1ab142c3-3d84-48ef-a573-7f59bcd5160a,BKG0016070,2024-10-31 12:22:53,preco_alto,customer,352.86,denied,41
06870507-21c8-4a27-b95c-cf25ac9f2aeb,BKG0003217,2025-03-16 03:10:35,preco_alto,,1084.08,,46
b5ecaf0d-0537-421f-a80c-5825b865fcf6,BKG0007402,2025-01-25 00:24:29,fraude_detectada,admin,734.2,denied,65
e6e3d312-43d0-4d83-80b4-f580729ddd7c,BKG0008281,2025-01-13 22:47:49,cliente_desistiu,,1224.52,processed,35
53ef446f-c44f-4e0a-aaf4-aa51d1922433,BKG0011013,2024-12-06 21:24:19,,customer,42.33,pending,2
f7466889-7306-4ed3-8efb-e09cd2dbc27c,BKG0014566,2024-10-14 20:16:25,preco_alto,system,600.13,,64
eafb4218-8e16-4d86-8975-ab7a3c5c4d43,BKG0015790,2025-03-20 20:51:43,parceiro_sem_veiculo,admin,287.09,processed,33
9a86b165-b4d5-4455-8149-c0f099c71ed2,BKG0014455,2025-01-31 02:58:55,voo_cancelado,system,830.39,pending,24
fb4fc82b-0545-4a9c-bca0-192355530bfb,BKG0005979,2025-03-23 23:27:13,parceiro_sem_veiculo,customer,392.31,,9
31b56277-f3a6-45e7-846e-7500b036ad9d,BKG0015396,2024-12-18 16:23:22,,customer,609.74,pending,5
a4d43482-1d64-4196-b3b5-ecf304475de4,BKG0017146,2024-11-14 23:53:07,cliente_desistiu,system,360.85,,3
eabf2b46-b842-40df-8f8c-87897f04e5a1,BKG0001063,2024-10-22 22:48:49,,system,314.21,,89
00bebec6-e05f-46db-a395-27eef9330d81,BKG0010606,2025-03-11 05:13:19,,admin,181.97,denied,71
7582e43a-0f9d-4e98-b196-e69d0e88aea9,BKG0004565,2025-03-06 18:17:49,erro_usuario,system,1013.27,denied,13
1108fd6d-4372-40ff-8b33-4362f0f7e754,BKG0005139,2024-10-19 11:27:29,parceiro_sem_veiculo,customer,1007.94,denied,17
563d4c1d-d57b-419f-b0aa-57c8c6bae1bd,BKG0009641,2025-03-28 03:03:36,fraude_detectada,partner,618.65,processed,72
cc9c805e-6d68-4602-b9a0-de1d4cf5b629,BKG0012798,2025-02-18 08:48:34,fraude_detectada,,412.06,pending,55
f9fe178c-7d2d-4fd0-b081-07c73832387e,BKG0014157,2025-01-09 07:09:05,fraude_detectada,admin,433.66,denied,55
d9e1e1f2-3496-4c2d-8224-2e2c0bb222d9,BKG0015419,2024-12-24 08:04:22,preco_alto,system,730.76,denied,43
0b427dbf-6164-4aa3-964d-cd6e5f005bf2,BKG0004099,2025-01-07 09:14:12,outro,partner,1438.9,processed,11
c4816ecd-9f35-4158-9abd-6754cd1319ab,BKG0013016,2024-11-25 05:27:43,parceiro_sem_veiculo,partner,208.35,processed,88
e071655f-d191-429a-adcf-e24cab6ab4b3,BKG0004980,2025-01-07 12:26:58,voo_cancelado,partner,643.25,pending,76
5934c707-ce16-43ea-a7e1-61adf634b487,BKG0009178,2024-10-25 05:40:36,duplicidade,partner,105.13,processed,39
4a9f34a0-659e-410b-8c9e-5e40b9cff72e,BKG0011411,2024-11-05 01:53:13,duplicidade,,437.25,,79
505bb35f-45e0-43dc-a4ae-e5d19e24711b,BKG0014314,2024-12-19 19:24:48,,partner,959.31,,17
b9bcee58-abc4-4f02-a4b5-38645fe9863f,BKG0011756,2024-11-01 14:59:59,,system,1358.45,processed,1
b214d009-9531-4a69-a8c7-794a5ab6a787,BKG0013386,2024-10-19 17:45:43,,partner,684.62,denied,55
ee01d06f-c668-4fbb-96e8-e30e545a13e6,BKG0005160,2025-03-08 23:52:18,,admin,834.7,processed,27
2e2b3a92-46ea-4c70-a8be-a1192e3465bf,BKG0003124,2024-10-19 05:06:25,fraude_detectada,partner,411.06,denied,38
c8fd7551-184d-4e97-8911-4d7f205c4919,BKG0016408,2025-01-28 15:01:48,preco_alto,customer,299.66,pending,73
71eeca57-7102-4e59-a908-047b6f798d47,BKG0001057,2024-11-15 02:29:36,fraude_detectada,,527.88,pending,48
8a4ca344-265a-4e1c-81bb-a92b674ef1a2,BKG0012429,2025-02-28 20:03:46,outro,admin,459.51,denied,1
98849a3e-d046-48e0-a538-8bae966a83d8,BKG0009224,2025-02-16 14:40:21,outro,partner,113.98,processed,27
932a138d-7eea-4f9b-973e-f32a91ae3bec,BKG0013528,2024-11-11 21:49:52,parceiro_sem_veiculo,partner,821.2,processed,41
49808089-9598-4bc3-b225-ab86ff445418,BKG0001309,2025-02-28 04:07:36,voo_cancelado,admin,,,24
8386d442-d009-4fa8-9785-6a60a0236fdb,BKG0001811,2025-03-08 10:29:20,cliente_desistiu,partner,1183.83,processed,44
52f7428d-337d-4c7e-a1b3-71f51bfbba99,BKG0015781,2024-10-28 10:01:25,outro,,589.09,,32
e8fabbc4-a86b-4cb0-86b9-3ff22d28186b,BKG0017826,2024-12-01 17:31:16,preco_alto,,1016.19,processed,68
02123562-4729-4297-94ea-29d330e04868,BKG0014827,2025-01-21 06:38:03,,,1153.47,denied,6
a589466a-7b7c-4c31-bd98-bf6fd5bc9bee,BKG0017537,2024-12-12 07:17:56,cliente_desistiu,,726.99,pending,67
4a72a9ff-b7f2-496a-89df-452fcc136e03,BKG0010748,2025-02-08 16:01:34,fraude_detectada,partner,829.02,,
9a530b11-1215-42e4-9387-a84e033fc09e,BKG0000746,2025-03-23 06:46:02,preco_alto,,,denied,48
ef747f57-683b-4ab4-92a8-5a0cf242859a,BKG0008869,2024-10-20 04:29:53,cliente_desistiu,customer,771.22,,2
b448b872-dd8e-40cb-ac3c-60af0873c5ee,BKG0015443,2024-12-27 23:39:41,duplicidade,partner,193.29,denied,84
640ffde6-63b8-4b97-8c80-33506b80ae68,BKG0015268,2024-12-22 13:00:31,fraude_detectada,partner,,,81
18528940-336a-4155-8f1a-83521beaf660,BKG0004726,2025-02-26 14:41:23,duplicidade,admin,1222.44,processed,4
9de5653c-3d54-4ce9-a702-a9e654546f5d,BKG0015076,2025-01-03 19:51:54,erro_usuario,partner,563.9,pending,11
66916a9b-f23b-4444-97f6-d239a6babaa7,BKG0012346,2024-10-23 04:51:41,duplicidade,,1053.71,processed,85
f4f42c2e-d0d8-4e28-a19b-29c96911b2b4,BKG0016511,2025-02-21 09:42:01,cliente_desistiu,partner,1356.17,pending,83
4402b5cf-10d1-4860-9fb0-47d55e5d7de6,BKG0005886,2024-10-11 04:15:11,fraude_detectada,system,1173.19,denied,63
4a3d24a9-f9e1-4102-b4fb-0a6a14db79fb,BKG0007070,2025-01-05 18:28:00,cliente_desistiu,system,350.99,,68
a9496151-34fa-4ebe-bbae-285ec802f9de,BKG0016132,2024-11-05 04:01:44,fraude_detectada,system,1135.38,denied,88
0a419803-27dc-4dae-a55f-c1db6db25732,BKG0016762,2024-10-17 13:36:09,preco_alto,admin,916.12,pending,67
5ce07adb-9caf-406d-8b5b-3d49938b5c41,BKG0002242,2024-10-31 17:52:54,parceiro_sem_veiculo,,,denied,59
83f97985-90fd-402e-9db1-ab4ab681c71a,BKG0013551,2025-02-04 10:21:03,outro,partner,1266.1,pending,76
18123d3e-9ed1-4065-89e3-96cdac0f460e,BKG0015742,2025-03-25 03:51:09,outro,customer,708.47,,55
0fafbd51-9c1b-4af6-969d-1202e26e41bc,BKG0008477,2025-02-19 16:50:51,cliente_desistiu,customer,241.22,,
9de3a1e3-6abc-4044-8656-25bb77c9829f,BKG0004457,2024-10-29 02:50:14,erro_usuario,system,522.21,pending,42
83e944d5-c7e8-4413-a2fa-f40dadc42457,BKG0012773,2024-12-24 00:06:04,,partner,561.32,processed,27
a2c61d3b-1c62-4349-b052-26824fa69dd6,BKG0016392,2024-12-29 19:32:46,voo_cancelado,partner,884.51,,
9e3f9cae-f024-4ae3-86ec-8e1c1fe60b1c,BKG0002855,2024-12-19 11:49:22,duplicidade,,208.93,processed,66
1f2d0bc5-b323-4d52-901a-e4736af6eb71,BKG0013219,2024-12-19 16:27:12,parceiro_sem_veiculo,admin,1311.03,processed,71
09e6aeb1-e28c-42e8-a293-eadbbde95a65,BKG0016110,2024-11-21 10:30:46,fraude_detectada,customer,787.1,denied,89
d0cee583-ef4a-407d-9fa2-21d4e14768be,BKG0007577,2024-12-19 18:38:13,,system,627.3,pending,61
0b6e4a83-30a7-440d-8450-a86d972f3e79,BKG0015007,2024-11-01 17:40:06,erro_usuario,system,263.1,processed,87
414e7b29-e135-4b74-b024-8c10a97ee667,BKG0011459,2025-02-09 04:21:01,preco_alto,system,1336.14,processed,4
e4e8982f-1182-4365-bc82-1b3c5dde6f57,BKG0014195,2024-12-15 07:03:25,parceiro_sem_veiculo,customer,569.12,pending,90
b91f6d6a-a79b-471d-be43-704ba9856487,BKG0007873,2024-11-17 23:24:05,voo_cancelado,admin,738.47,pending,38
2342301c-b106-466f-b0d7-89b8255f089b,BKG0010312,2025-02-06 23:46:30,preco_alto,partner,245.41,denied,89
c970df17-6f2a-4810-b704-26a0703027d5,BKG0005665,2025-02-28 07:00:18,parceiro_sem_veiculo,customer,1044.42,processed,58
4c8cc194-e214-4925-8470-860ec7da52ce,BKG0017753,2025-01-12 18:16:53,erro_usuario,partner,1491.05,processed,13
7b357743-9bbc-4cf2-8c8f-f154e62f8d20,BKG0006443,2024-10-20 22:03:39,parceiro_sem_veiculo,admin,323.84,pending,-1
5067273a-6b33-45d1-9c3e-de86a04b7b59,BKG0002519,2025-02-03 18:03:40,,partner,1150.6,processed,30
c4d281c3-b64d-4538-bd09-e586316ee95c,BKG0005803,2025-03-06 08:32:23,voo_cancelado,customer,184.89,denied,35
3ded455a-5a58-466e-ad63-44d5d50562ca,BKG0016816,2024-12-25 02:06:18,duplicidade,system,1236.03,processed,31
f59b5667-3ee5-41ed-af07-44f5aebe80ed,BKG0008843,2025-03-02 08:40:25,cliente_desistiu,system,198.72,,38
06ae24aa-5598-4a46-8f76-339238084875,BKG0000834,2025-01-28 15:51:23,outro,customer,,denied,
4c7469ee-1172-4629-a4bb-b29f816bcdfe,BKG0004652,2025-01-17 19:30:15,cliente_desistiu,,1393.33,denied,57
0d15d0ca-0354-40e4-ad39-b14bfc05fe68,BKG0014813,2025-02-14 19:32:13,preco_alto,customer,486.92,processed,55
923580a9-28fd-4d60-a091-bc6fe93d7665,BKG0007725,2024-10-21 06:45:49,fraude_detectada,system,1445.67,denied,44
dfcd5aa7-6e32-4720-b023-aa72aec895c6,BKG0001870,2025-01-01 12:37:10,duplicidade,system,1040.14,processed,2
b80bcfc8-9ef9-4df6-b2a2-7d16bb371256,BKG0005528,2024-11-11 02:10:10,duplicidade,customer,,pending,4
084076d7-601a-4f36-9f47-351795c1502b,BKG0016425,2025-03-06 10:57:51,,,826.68,,12
202dc96c-db24-4257-bd73-766c5bf3dd49,BKG0012325,2025-01-01 04:30:37,,admin,665.71,,69
96342ac4-c9de-4add-a470-2e66e485c17f,BKG0005875,2024-12-16 07:52:59,fraude_detectada,system,807.11,pending,12
e93796a0-a357-4203-a6e3-eaa89f20b859,BKG0004205,2025-01-09 19:40:51,,system,421.8,,68
5684b61f-90fc-4c2a-a022-e0f9149fd8fb,BKG0015495,2025-01-10 07:10:16,cliente_desistiu,customer,182.06,,60
d05a79b3-12fa-4a4d-a788-b22d8af1fe31,BKG0013256,2025-03-11 21:33:25,erro_usuario,,,processed,8
a91843f8-cf8a-4577-8052-fe9b4f8c0f1d,BKG0007232,2025-02-15 16:32:54,preco_alto,,161.16,,75
fe7b4f88-d8cc-4bea-8227-0588652b37fc,BKG0004438,2025-02-24 02:21:50,voo_cancelado,admin,244.59,,63
9588c322-93c7-4ba0-a07c-affb6758c712,BKG0004642,2024-12-04 17:16:44,duplicidade,customer,84.62,denied,71
4c0bbeb9-21d7-4686-b7bc-427828a0d7d6,BKG0009273,2025-03-14 12:56:20,duplicidade,partner,1258.32,processed,69
78069df1-9d38-42e8-8773-123c718ab13d,BKG0011381,2024-12-30 16:44:21,preco_alto,admin,1319.06,processed,42
60e4d15e-4417-47f5-aaae-2c41b3fa2922,BKG0007149,2024-11-21 12:39:38,,system,1162.04,,4
34d0318c-307e-4bdc-87e8-7375e2169db7,BKG0014842,2024-11-20 09:08:37,outro,admin,892.77,pending,64
38d63263-e807-4af8-ae98-32de62d76491,BKG0014828,2025-03-09 20:52:58,preco_alto,,412.9,,14
c4d8768e-9a97-4f35-81dd-f75b19e2bf23,BKG0004244,2024-11-05 02:11:34,erro_usuario,,530.37,,86
6b8f912b-a404-4649-98a1-a52e4f64b9f2,BKG0014666,2024-11-17 07:00:38,,system,1363.92,denied,51
32fcccc5-4aa9-4e28-9c8e-75ade3ea8814,BKG0005775,2025-02-21 03:11:39,,admin,162.0,pending,16
9e8a23ec-0371-4253-8070-129d19dc1441,BKG0012710,2024-11-09 04:30:33,fraude_detectada,,,pending,54
41b5e054-b934-497d-96b5-6a4a2eb9bdd1,BKG0010786,2025-03-11 11:07:39,cliente_desistiu,customer,21.06,,69
5deb7e81-83db-4a2d-9058-c56cce9c12c2,BKG0015586,2024-10-31 17:36:56,erro_usuario,admin,288.19,,61
2a9b03cf-aad0-415b-88dc-6cc80045c48a,BKG0012179,2024-11-07 17:19:58,fraude_detectada,admin,,denied,53
b0dbd666-d74c-4724-83a4-b023ff23c9ba,BKG0017923,2024-12-13 13:05:46,erro_usuario,system,1245.61,,29
2437ff8e-7772-494f-8b05-6d7bc8615828,BKG0011198,2024-11-23 15:40:18,voo_cancelado,,,,61
d0ef29b2-59a6-4bbe-8c10-a07012d39eae,BKG0015397,2024-11-15 19:06:47,cliente_desistiu,system,1024.34,,30
88afde9a-e366-40fb-8c9a-18f8036f4be7,BKG0012257,2025-01-17 10:02:48,outro,partner,976.16,processed,86
47220aa8-e1bb-454d-9271-d81e1458db7b,BKG0012955,2024-11-09 14:30:18,duplicidade,customer,493.58,processed,9
e9939744-14b7-4d1b-bebe-4131f8ee8bf2,BKG0004290,2024-10-30 20:59:57,cliente_desistiu,system,827.7,pending,86
3d4c2cfa-74c6-4170-aa23-b72f898af025,BKG0015245,2025-03-03 10:40:49,preco_alto,partner,1263.13,denied,30
e1802834-1ca7-492d-ad1f-72a2e58211da,BKG0007479,2024-10-06 19:20:09,cliente_desistiu,system,1329.31,processed,39
ecce1eea-e9bd-4b81-9791-ecaa0f443336,BKG0009065,2024-12-06 21:58:41,fraude_detectada,admin,960.65,pending,59
d6c686aa-3b7b-42c8-bb63-fb0da9bf1949,BKG0017413,2024-12-07 15:07:29,parceiro_sem_veiculo,system,1143.47,,5
2587cb90-8a8c-4d9a-80db-cda6b438b6da,BKG0009448,2025-01-19 03:25:51,cliente_desistiu,partner,1078.32,pending,47
10230790-685d-417a-a143-425007254d18,BKG0015688,2025-01-20 18:24:56,outro,customer,1365.88,pending,78
8ea7fd7c-620f-4747-aa01-77432504a416,BKG0005669,2024-10-31 14:10:09,outro,customer,352.18,processed,66
ac289bf1-ffc4-4e35-9212-bd61308046f0,BKG0002869,2024-10-27 17:34:06,outro,partner,1284.52,denied,24
cb74a6a8-7159-4185-a150-b95165f90a0c,BKG0010697,2024-12-24 01:31:00,,,775.31,pending,35
7e1f0248-4191-4e02-a257-bf279dec18dc,BKG0003653,2024-12-28 23:15:20,voo_cancelado,partner,18.92,processed,64
59637ed5-eb9d-4a55-8060-e31caaf6a3c9,BKG0008639,2025-03-25 09:30:27,duplicidade,system,1379.75,denied,77
443c95fd-6d8d-4685-b9eb-d23db3fd9471,BKG0015894,2025-02-14 12:08:58,voo_cancelado,system,162.16,denied,65
f7450c5d-137c-4c7d-ba33-b63949160376,BKG0013815,2025-02-17 12:42:41,duplicidade,admin,4.47,processed,38
df5af8f2-2e4c-4912-8071-a566b3237877,BKG0013828,2025-02-06 21:29:25,,customer,608.56,,27
09fa6cf0-63b7-402b-8538-271f029c1640,BKG0004891,2025-03-03 07:50:48,outro,partner,124.1,processed,61
4d169607-e2d4-44bb-a1ed-a89b9dea0fa1,BKG0014981,2025-03-08 01:53:21,cliente_desistiu,system,1115.62,,53
451019f6-9ce1-4649-8630-dd50b7a9f536,BKG0011552,2025-01-08 00:39:12,duplicidade,partner,1240.4,,62
e71b65ee-f996-4275-9cf9-1d96c6b48b3c,BKG0003129,2024-12-30 17:12:38,fraude_detectada,,1420.23,processed,82
d717312c-a03c-46a8-9c76-23966b9cf3ef,BKG0000309,2024-10-01 10:07:38,cliente_desistiu,partner,509.08,,
35a3db7a-ae05-47c5-8f40-21658f993c09,BKG0012613,2025-02-09 11:22:03,,admin,469.3,,52
1165ae8f-e5eb-4620-942a-e29ec2b040ad,BKG0004547,2024-12-08 10:48:06,cliente_desistiu,customer,1045.63,pending,45
17dc4ad3-dc6d-4a08-b84e-2cd3c3df2a20,BKG0007823,2025-03-08 04:24:53,duplicidade,customer,,denied,57
c337e71d-682a-4c51-a34f-142d3e0d8666,BKG0003233,2025-01-10 02:25:52,voo_cancelado,admin,1397.56,,73
c8630c18-41e6-4da3-9bed-60926e6770c2,BKG0017442,2025-03-31 14:57:56,cliente_desistiu,partner,398.12,processed,89
ba4492f3-7220-4b53-9b20-7f35cb89062e,BKG0009336,2025-01-07 22:17:28,voo_cancelado,system,498.01,pending,0
18658b93-2410-4bef-94a1-28be2a5e2ae4,BKG0010456,2024-12-05 03:16:22,cliente_desistiu,system,592.17,,33
33afcd97-356a-4988-9ea6-455262c77d8a,BKG0001812,2025-02-19 23:41:02,,,1140.89,processed,76
274b2e3c-9856-471c-9b84-b67c74321cee,BKG0004058,2025-02-01 11:00:06,cliente_desistiu,,,processed,34
cc759433-6f0e-4247-825a-5278bc7f26d9,BKG0008904,2025-03-22 18:11:49,,partner,320.21,processed,45
8cbdf76e-d142-490b-97c4-488189e91f3b,BKG0006573,2024-12-03 19:14:51,duplicidade,,,denied,57
b076b4d3-27d0-4461-b122-88ea4c3311c6,BKG0016564,2025-01-18 05:34:12,fraude_detectada,,1169.84,pending,75
8ffc01c1-7dbb-4db5-8bcf-b2f86af3a9cd,BKG0003318,2025-01-21 17:59:45,duplicidade,system,,denied,14
7d7c6e05-574e-4c72-a823-155ab291876b,BKG0007669,2024-10-01 12:04:54,voo_cancelado,system,770.3,processed,75
9d148c55-ec06-46bf-9c76-9873146f7817,BKG0007452,2024-10-19 02:16:52,voo_cancelado,customer,301.98,processed,19
93925207-fe56-4797-84a2-e05774c6d5b9,BKG0016021,2024-10-27 01:35:18,preco_alto,customer,90.81,processed,64
84a8b088-f616-49c6-b6c0-28eacc9ebd36,BKG0004153,2025-03-22 17:44:00,cliente_desistiu,admin,,pending,15
ce2698b6-5e68-48ff-90e8-adbb7dda2aeb,BKG0005442,2025-01-28 14:28:01,,admin,952.72,denied,55
62c9dd28-d387-4537-9634-19909099f35a,BKG0011539,2025-02-12 05:19:02,erro_usuario,system,581.58,pending,71
00c19ae4-c11a-4e09-854e-3d451618a75d,BKG0012294,2025-01-02 13:19:46,duplicidade,customer,560.89,pending,88
89ad5e13-f1cc-4c03-8b69-a855560e94ee,BKG0003003,2025-02-06 17:55:21,preco_alto,partner,313.2,,49
eafe3e9b-d32b-4c4a-a4f7-22c7228fcb3e,BKG0011380,2024-11-23 20:19:31,parceiro_sem_veiculo,admin,1384.81,processed,85
5e219dca-ec69-4039-9254-6905029bf911,BKG0009676,2025-01-28 22:02:33,voo_cancelado,system,798.53,pending,59
446fd659-304b-4b3a-a07d-f4337c6719a0,BKG0010597,2024-11-11 19:36:53,voo_cancelado,system,165.34,denied,6
3851de30-21a2-4190-be65-9722b2b6fc04,BKG0005590,2025-02-17 01:23:26,fraude_detectada,admin,,processed,29
0f86acdb-8f86-42f2-8c1e-112685658a92,BKG0000499,2024-12-10 19:25:53,,customer,220.5,denied,1
b762c7f8-4797-42e7-a1bf-5d2afded3f90,BKG0001912,2025-01-02 22:05:46,voo_cancelado,admin,1266.33,pending,22
1d874a4e-312b-4ef8-b58a-8109eb939586,BKG0012349,2025-03-30 06:59:50,,customer,1064.22,,71
7a2c33d0-f4c0-4be2-a39d-d8ff92e3d524,BKG0014435,2025-01-19 00:06:53,fraude_detectada,partner,1157.82,denied,71
ccec3d8d-99ba-471a-83de-dc6aca042cfc,BKG0007597,2024-11-13 03:10:50,cliente_desistiu,customer,75.04,pending,4
c02c03a9-7ffd-4924-98c1-05198a3556cc,BKG0017745,2024-12-08 01:10:44,outro,system,1112.24,processed,25
6f337b06-26fc-4845-81a5-4005699e75e9,BKG0017690,2024-11-13 21:04:59,fraude_detectada,,786.62,processed,16
f885110b-39fb-479d-8cc4-df0a17c9f075,BKG0005994,2024-10-18 10:22:33,erro_usuario,,724.01,denied,41
a5503b52-8619-41ce-8aee-b7daa57a8ea2,BKG0006692,2024-10-01 13:29:08,outro,,921.41,,71
d90c749b-6765-4020-a81a-4e4d1f18b16a,BKG0003904,2024-11-19 10:06:32,voo_cancelado,system,1398.94,processed,1
ec669c4a-fddf-4f7d-8423-98cb5304cf52,BKG0002510,2025-03-16 03:05:51,duplicidade,admin,910.64,processed,48
71b61866-9bff-4a1a-aa47-bd19de7f161e,BKG0014358,2024-11-07 13:24:34,parceiro_sem_veiculo,admin,1097.67,denied,4
4420da50-60a7-4586-9f7d-9cf19849d6cc,BKG0003540,2024-11-03 21:41:28,cliente_desistiu,partner,1133.15,,36
3d2a8672-e1fc-474f-a077-27f6295794ac,BKG0007097,2024-10-19 06:01:56,erro_usuario,customer,830.63,,62
7f484cc6-cee1-4056-9724-5e9cbef0c1e5,BKG0015175,2025-01-31 11:48:44,duplicidade,partner,,processed,16
db04d4d2-699a-408b-97a2-f66758a1303c,BKG0013004,2024-10-30 12:42:39,parceiro_sem_veiculo,partner,,processed,10
f4a5c206-e18a-4275-a9dc-ea4645780afa,BKG0014806,2024-12-20 21:35:37,cliente_desistiu,,709.64,denied,83
4bfc5ffe-a885-47c0-84f7-eddda159e22a,BKG0008266,2024-11-11 08:07:19,parceiro_sem_veiculo,system,748.32,denied,62
160a79c8-9578-4f90-892e-ad59f5a1e8cc,BKG0005065,2024-11-19 17:36:49,voo_cancelado,,46.58,pending,69
75425cbe-d36a-491c-8159-d3b0afb5435c,BKG0013694,2024-12-28 18:17:37,duplicidade,system,1195.83,pending,38
1e4cabf4-8dda-472f-a9ef-5388f240dc59,BKG0017804,2024-10-25 19:39:52,voo_cancelado,admin,,processed,29
1157d597-352e-48f9-b4ee-b66cd7bcef55,BKG0007862,2024-12-15 03:08:01,voo_cancelado,system,173.45,,13
fe985d00-e027-4861-a998-e7fac2fe7052,BKG0015992,2025-03-26 17:43:07,preco_alto,,1028.32,denied,60
148f04aa-93b4-458a-a761-9b2c730246a2,BKG0007677,2025-03-15 05:28:15,parceiro_sem_veiculo,admin,1397.21,processed,5
2ab4403a-a155-4540-9be1-bd0085e6e9d6,BKG0003676,2025-01-27 19:21:52,erro_usuario,system,349.19,,14
13295973-ee92-4741-821b-28601ac3f343,BKG0006762,2024-10-10 15:10:34,duplicidade,partner,217.97,processed,32
dafdd433-228c-4fb3-9d13-e5274c74381c,BKG0017476,2024-12-07 18:38:42,erro_usuario,system,,,76
fd620d7a-bed4-470f-9c6f-bed7ec1e3b0d,BKG0004972,2025-02-21 15:27:44,cliente_desistiu,customer,769.23,,64
3cc91511-cfe3-4059-81ab-f7921b9f9ff2,BKG0015377,2024-12-25 11:47:15,outro,system,1456.06,,89
f073687f-6143-47bc-9b76-c085da7e8c72,BKG0006137,2024-10-24 02:44:48,,partner,932.41,processed,7
bacf47e6-c1ef-4d79-bad1-aa16169457ef,BKG0009193,2024-10-06 23:04:20,,,861.52,processed,61
ce64f36d-680d-43cf-8f2d-7d3b9c3d1116,BKG0006757,2025-02-24 11:36:58,outro,partner,376.7,,56
dac9364a-f82b-4cfd-8395-e247102ad346,BKG0008799,2025-03-31 10:40:26,parceiro_sem_veiculo,partner,407.86,denied,82
32890b09-73ca-452b-bffe-b023a7d55525,BKG0005444,2025-01-30 16:58:53,cliente_desistiu,customer,726.11,,5
3216d056-77e8-4a6a-a4a2-69a36e0b3cbb,BKG0004375,2025-02-21 01:16:32,,customer,34.94,pending,50
bdd71c35-6380-4473-aeeb-c3f83cf0a871,BKG0008385,2024-12-21 05:48:05,voo_cancelado,partner,58.73,,60
1ee469c2-57cc-43ec-b0b4-5b8355722e6f,BKG0015766,2024-12-26 09:44:04,outro,customer,941.1,denied,69
a4b25378-3e53-4664-94e7-532f41c91d4f,BKG0008193,2025-01-25 07:33:12,voo_cancelado,system,156.17,,43
5b1c3f52-76d1-47f2-9584-c815f0602b38,BKG0010742,2025-02-04 10:53:34,,system,262.31,processed,14
6437a5bf-6cea-4170-93d4-511d7b26ae64,BKG0011051,2025-01-22 01:53:07,voo_cancelado,partner,110.7,,74
002b3421-8be1-43f8-8604-85c0a02d09c2,BKG0013594,2024-12-07 17:42:57,cliente_desistiu,admin,504.45,denied,46
d6324680-14bc-4dbf-90eb-8c49bf9bc22b,BKG0011357,2024-10-24 06:07:13,parceiro_sem_veiculo,partner,183.1,pending,1
59f07100-7d16-4255-9a58-3b43f5814a33,BKG0004019,2024-11-02 03:13:54,preco_alto,customer,618.49,,54
ac30ad3a-995c-4ddf-8ec1-09ada4685386,BKG0015384,2025-01-13 14:48:38,duplicidade,admin,886.06,processed,68
aad43e82-0388-4714-bfb8-2d6c261df29b,BKG0002141,2024-12-08 14:24:20,voo_cancelado,partner,1321.57,denied,60
33b06f35-ac91-4117-bc46-29cfad49c067,BKG0017953,2024-10-30 07:14:43,erro_usuario,customer,414.42,processed,39
fd36a20a-3869-4549-ae25-d9a81ecf291c,BKG0014969,2025-01-27 05:42:45,duplicidade,system,366.19,,53
